GO ID	Total	Under	Over	Change	P-Value (Under)	P-Value (Over)	P-Value (Changed)	Term
0006958	6	0	0	0	1,0000	1,0000	1,0000	complement activation, classical pathway
0006956	6	0	0	0	1,0000	1,0000	1,0000	complement activation
0006955	92	0	0	7	1,0000	1,0000	0,3283	immune response
0006954	31	0	0	3	1,0000	1,0000	0,2933	inflammatory response
0006953	4	0	0	0	1,0000	1,0000	1,0000	acute-phase response
0006952	98	0	0	8	1,0000	1,0000	0,2430	defense response
0006950	115	0	0	5	1,0000	1,0000	0,8529	response to stress
0006941	2	0	0	0	1,0000	1,0000	1,0000	striated muscle contraction
0006940	3	0	0	0	1,0000	1,0000	1,0000	regulation of smooth muscle contraction
0006939	5	0	0	1	1,0000	1,0000	0,2709	smooth muscle contraction
0006937	6	0	0	1	1,0000	1,0000	0,3157	regulation of muscle contraction
0006936	17	0	0	2	1,0000	1,0000	0,2789	muscle contraction
0006935	20	0	0	3	1,0000	1,0000	0,1182	chemotaxis
0006930	1	0	0	1	1,0000	1,0000	0,0611	substrate-bound cell migration, cell extension
0006929	1	0	0	1	1,0000	1,0000	0,0611	substrate-bound cell migration
0006928	54	0	0	7	1,0000	1,0000	0,0412	cell motility
0006923	2	0	0	0	1,0000	1,0000	1,0000	cleavage of cytoskeletal proteins
0006922	2	0	0	0	1,0000	1,0000	1,0000	cleavage of lamin
0006921	2	0	0	0	1,0000	1,0000	1,0000	disassembly of cell structures
0006919	5	0	0	1	1,0000	1,0000	0,2709	caspase activation
0006917	20	0	0	0	1,0000	1,0000	1,0000	induction of apoptosis
0006916	18	0	0	1	1,0000	1,0000	0,6817	anti-apoptosis
0006915	70	0	0	4	1,0000	1,0000	0,6339	apoptosis
0006913	5	0	0	0	1,0000	1,0000	1,0000	nucleocytoplasmic transport
0006909	3	0	0	0	1,0000	1,0000	1,0000	phagocytosis
0006904	1	0	0	0	1,0000	1,0000	1,0000	vesicle docking during exocytosis
0006898	2	0	0	0	1,0000	1,0000	1,0000	receptor mediated endocytosis
0006897	11	0	0	0	1,0000	1,0000	1,0000	endocytosis
0046068	3	0	0	0	1,0000	1,0000	1,0000	cGMP metabolism
0006887	2	0	0	0	1,0000	1,0000	1,0000	exocytosis
0006886	10	0	0	0	1,0000	1,0000	1,0000	intracellular protein transport
0046058	1	0	0	0	1,0000	1,0000	1,0000	cAMP metabolism
0046051	1	0	0	0	1,0000	1,0000	1,0000	UTP metabolism
0006879	3	0	0	0	1,0000	1,0000	1,0000	iron ion homeostasis
0006878	1	0	0	0	1,0000	1,0000	1,0000	copper ion homeostasis
0006875	9	0	0	0	1,0000	1,0000	1,0000	metal ion homeostasis
0006874	4	0	0	0	1,0000	1,0000	1,0000	calcium ion homeostasis
0006873	10	0	0	0	1,0000	1,0000	1,0000	cell ion homeostasis
0006869	1	0	0	1	1,0000	1,0000	0,0611	lipid transport
0046039	1	0	0	0	1,0000	1,0000	1,0000	GTP metabolism
0046036	1	0	0	0	1,0000	1,0000	1,0000	CTP metabolism
0046034	1	0	0	0	1,0000	1,0000	1,0000	ATP metabolism
0046030	2	0	0	0	1,0000	1,0000	1,0000	inositol trisphosphate phosphatase activity
0006839	1	0	0	0	1,0000	1,0000	1,0000	mitochondrial transport
0006826	2	0	0	0	1,0000	1,0000	1,0000	iron ion transport
0006820	3	0	0	0	1,0000	1,0000	1,0000	anion transport
0006818	1	0	0	0	1,0000	1,0000	1,0000	hydrogen transport
0006817	3	0	0	0	1,0000	1,0000	1,0000	phosphate transport
0006814	1	0	0	0	1,0000	1,0000	1,0000	sodium ion transport
0006812	4	0	0	0	1,0000	1,0000	1,0000	cation transport
0006811	9	0	0	0	1,0000	1,0000	1,0000	ion transport
0006810	56	0	0	4	1,0000	1,0000	0,4518	transport
0006809	3	0	0	0	1,0000	1,0000	1,0000	nitric oxide biosynthesis
0006807	3	0	0	0	1,0000	1,0000	1,0000	nitrogen metabolism
0006805	2	0	0	0	1,0000	1,0000	1,0000	xenobiotic metabolism
0006801	1	0	0	0	1,0000	1,0000	1,0000	superoxide metabolism
0006800	3	0	0	0	1,0000	1,0000	1,0000	oxygen and reactive oxygen species metabolism
0010033	1	0	0	0	1,0000	1,0000	1,0000	response to organic substance
0006796	313	0	0	13	1,0000	1,0000	0,9717	phosphate metabolism
0006793	313	0	0	13	1,0000	1,0000	0,9717	phosphorus metabolism
0006783	1	0	0	0	1,0000	1,0000	1,0000	heme biosynthesis
0006779	1	0	0	0	1,0000	1,0000	1,0000	porphyrin biosynthesis
0006778	1	0	0	0	1,0000	1,0000	1,0000	porphyrin metabolism
0006776	3	0	0	0	1,0000	1,0000	1,0000	vitamin A metabolism
0006775	3	0	0	0	1,0000	1,0000	1,0000	fat-soluble vitamin metabolism
0006767	1	0	0	1	1,0000	1,0000	0,0611	water-soluble vitamin metabolism
0006766	4	0	0	1	1,0000	1,0000	0,2233	vitamin metabolism
0006754	1	0	0	0	1,0000	1,0000	1,0000	ATP biosynthesis
0006753	1	0	0	0	1,0000	1,0000	1,0000	nucleoside phosphate metabolism
0006752	1	0	0	0	1,0000	1,0000	1,0000	group transfer coenzyme metabolism
0006733	1	0	0	1	1,0000	1,0000	0,0611	oxidoreduction coenzyme metabolism
0006732	2	0	0	1	1,0000	1,0000	0,1186	coenzyme metabolism
0006730	2	0	0	0	1,0000	1,0000	1,0000	one-carbon compound metabolism
0006729	1	0	0	0	1,0000	1,0000	1,0000	tetrahydrobiopterin biosynthesis
0006725	3	0	0	0	1,0000	1,0000	1,0000	aromatic compound metabolism
0006721	1	0	0	0	1,0000	1,0000	1,0000	terpenoid metabolism
0006720	1	0	0	0	1,0000	1,0000	1,0000	isoprenoid metabolism
0006700	1	0	0	0	1,0000	1,0000	1,0000	C21-steroid hormone biosynthesis
0001880	1	0	0	0	1,0000	1,0000	1,0000	Mullerian duct regression
0001871	20	0	0	2	1,0000	1,0000	0,3486	pattern binding
0001819	1	0	0	0	1,0000	1,0000	1,0000	positive regulation of cytokine production
0001817	1	0	0	0	1,0000	1,0000	1,0000	regulation of cytokine production
0001816	1	0	0	0	1,0000	1,0000	1,0000	cytokine production
0006695	4	0	0	0	1,0000	1,0000	1,0000	cholesterol biosynthesis
0006694	6	0	0	0	1,0000	1,0000	1,0000	steroid biosynthesis
0006693	1	0	0	0	1,0000	1,0000	1,0000	prostaglandin metabolism
0006692	1	0	0	0	1,0000	1,0000	1,0000	prostanoid metabolism
0006690	1	0	0	0	1,0000	1,0000	1,0000	icosanoid metabolism
0006687	2	0	0	1	1,0000	1,0000	0,1186	glycosphingolipid metabolism
0006679	1	0	0	0	1,0000	1,0000	1,0000	glucosylceramide biosynthesis
0006678	1	0	0	0	1,0000	1,0000	1,0000	glucosylceramide metabolism
0006677	1	0	0	0	1,0000	1,0000	1,0000	glycosylceramide metabolism
0006672	2	0	0	0	1,0000	1,0000	1,0000	ceramide metabolism
0006665	5	0	0	1	1,0000	1,0000	0,2709	sphingolipid metabolism
0006664	3	0	0	1	1,0000	1,0000	0,1726	glycolipid metabolism
0006661	1	0	0	0	1,0000	1,0000	1,0000	phosphatidylinositol biosynthesis
0006650	2	0	0	0	1,0000	1,0000	1,0000	glycerophospholipid metabolism
0006644	2	0	0	0	1,0000	1,0000	1,0000	phospholipid metabolism
0006643	7	0	0	1	1,0000	1,0000	0,3578	membrane lipid metabolism
0006636	1	0	0	1	1,0000	1,0000	0,0611	fatty acid desaturation
0006633	8	0	0	1	1,0000	1,0000	0,3973	fatty acid biosynthesis
0006631	8	0	0	1	1,0000	1,0000	0,3973	fatty acid metabolism
0006629	30	0	0	2	1,0000	1,0000	0,5581	lipid metabolism
0006614	1	0	0	0	1,0000	1,0000	1,0000	SRP-dependent cotranslational protein-membrane targeting
0006613	1	0	0	0	1,0000	1,0000	1,0000	cotranslational protein-membrane targeting
0006612	2	0	0	0	1,0000	1,0000	1,0000	protein-membrane targeting
0006607	1	0	0	0	1,0000	1,0000	1,0000	NLS-bearing substrate-nucleus import
0006606	3	0	0	0	1,0000	1,0000	1,0000	protein-nucleus import
0006605	6	0	0	0	1,0000	1,0000	1,0000	protein targeting
0001775	7	0	0	3	1,0000	1,0000	0,0064	cell activation
0001774	1	0	0	0	1,0000	1,0000	1,0000	microglial cell activation
0001772	2	0	0	0	1,0000	1,0000	1,0000	immunological synapse
0001727	8	0	0	0	1,0000	1,0000	1,0000	lipid kinase activity
0001719	1	0	0	0	1,0000	1,0000	1,0000	inhibition of caspase activation
0001709	2	0	0	0	1,0000	1,0000	1,0000	cell fate determination
0001701	2	0	0	0	1,0000	1,0000	1,0000	embryonic development (sensu Mammalia)
0006597	1	0	0	0	1,0000	1,0000	1,0000	spermine biosynthesis
0006596	1	0	0	0	1,0000	1,0000	1,0000	polyamine biosynthesis
0006595	1	0	0	0	1,0000	1,0000	1,0000	polyamine metabolism
0006584	1	0	0	0	1,0000	1,0000	1,0000	catecholamine metabolism
0006576	2	0	0	0	1,0000	1,0000	1,0000	biogenic amine metabolism
0006575	2	0	0	0	1,0000	1,0000	1,0000	amino acid derivative metabolism
0006564	1	0	0	0	1,0000	1,0000	1,0000	L-serine biosynthesis
0006563	1	0	0	0	1,0000	1,0000	1,0000	L-serine metabolism
0006559	1	0	0	0	1,0000	1,0000	1,0000	L-phenylalanine catabolism
0006558	1	0	0	0	1,0000	1,0000	1,0000	L-phenylalanine metabolism
0006541	1	0	0	0	1,0000	1,0000	1,0000	glutamine metabolism
0006529	1	0	0	0	1,0000	1,0000	1,0000	asparagine biosynthesis
0006528	1	0	0	0	1,0000	1,0000	1,0000	asparagine metabolism
0006520	5	0	0	0	1,0000	1,0000	1,0000	amino acid metabolism
0006519	7	0	0	0	1,0000	1,0000	1,0000	amino acid and derivative metabolism
0006512	33	0	0	0	1,0000	1,0000	1,0000	ubiquitin cycle
0006511	19	0	0	0	1,0000	1,0000	1,0000	ubiquitin-dependent protein catabolism
0006510	1	0	0	0	1,0000	1,0000	1,0000	ATP-dependent proteolysis
0006509	2	0	0	0	1,0000	1,0000	1,0000	membrane protein ectodomain proteolysis
0006508	106	0	0	6	1,0000	1,0000	0,6458	proteolysis and peptidolysis
0006506	1	0	0	0	1,0000	1,0000	1,0000	GPI anchor biosynthesis
0006505	1	0	0	0	1,0000	1,0000	1,0000	GPI anchor metabolism
0001672	2	0	0	0	1,0000	1,0000	1,0000	regulation of chromatin assembly or disassembly
0001666	1	0	0	0	1,0000	1,0000	1,0000	response to hypoxia
0001664	4	0	0	2	1,0000	1,0000	0,0204	G-protein-coupled receptor binding
0001653	27	0	0	3	1,0000	1,0000	0,2254	peptide receptor activity
0001637	6	0	0	1	1,0000	1,0000	0,3157	G-protein chemoattractant receptor activity
0001636	1	0	0	0	1,0000	1,0000	1,0000	corticotrophin-releasing factor gastric inhibitory peptide-like receptor activity
0001633	7	0	0	0	1,0000	1,0000	1,0000	secretin-like receptor activity
0001619	3	0	0	0	1,0000	1,0000	1,0000	lysosphingolipid and lysophosphatidic acid receptor activity
0001614	12	0	0	0	1,0000	1,0000	1,0000	purinergic nucleotide receptor activity
0001613	1	0	0	0	1,0000	1,0000	1,0000	A3 adenosine receptor activity, G-protein coupled
0001612	1	0	0	0	1,0000	1,0000	1,0000	A2B adenosine receptor activity, G-protein coupled
0001611	1	0	0	0	1,0000	1,0000	1,0000	A2A adenosine receptor activity, G-protein coupled
0001610	1	0	0	0	1,0000	1,0000	1,0000	A1 adenosine receptor activity, G-protein coupled
0001609	4	0	0	0	1,0000	1,0000	1,0000	adenosine receptor activity, G-protein coupled
0001608	12	0	0	0	1,0000	1,0000	1,0000	nucleotide receptor activity, G-protein coupled
0001603	2	0	0	0	1,0000	1,0000	1,0000	vasopressin-like receptor activity
0006497	1	0	0	0	1,0000	1,0000	1,0000	protein lipidation
0006486	1	0	0	0	1,0000	1,0000	1,0000	protein amino acid glycosylation
0006470	61	0	0	3	1,0000	1,0000	0,7366	protein amino acid dephosphorylation
0006469	1	0	0	0	1,0000	1,0000	1,0000	negative regulation of protein kinase activity
0006468	244	0	0	8	1,0000	1,0000	0,9915	protein amino acid phosphorylation
0006464	345	0	0	11	1,0000	1,0000	0,9988	protein modification
0006461	9	0	0	0	1,0000	1,0000	1,0000	protein complex assembly
0006457	9	0	0	1	1,0000	1,0000	0,4344	protein folding
0006446	4	0	0	1	1,0000	1,0000	0,2233	regulation of translational initiation
0006445	7	0	0	1	1,0000	1,0000	0,3578	regulation of translation
0006438	1	0	0	0	1,0000	1,0000	1,0000	valyl-tRNA aminoacylation
0006419	1	0	0	0	1,0000	1,0000	1,0000	alanyl-tRNA aminoacylation
0006418	2	0	0	0	1,0000	1,0000	1,0000	tRNA aminoacylation for protein translation
0006417	10	0	0	1	1,0000	1,0000	0,4693	regulation of protein biosynthesis
0006414	1	0	0	1	1,0000	1,0000	0,0611	translational elongation
0006413	5	0	0	1	1,0000	1,0000	0,2709	translational initiation
0006412	20	0	0	2	1,0000	1,0000	0,3486	protein biosynthesis
0006406	1	0	0	0	1,0000	1,0000	1,0000	mRNA-nucleus export
0006405	1	0	0	0	1,0000	1,0000	1,0000	RNA-nucleus export
0006403	1	0	0	0	1,0000	1,0000	1,0000	RNA localization
0006402	1	0	0	0	1,0000	1,0000	1,0000	mRNA catabolism
0006401	2	0	0	0	1,0000	1,0000	1,0000	RNA catabolism
0006400	2	0	0	0	1,0000	1,0000	1,0000	tRNA modification
0001599	1	0	0	1	1,0000	1,0000	0,0611	endothelin-A receptor activity
0001595	2	0	0	0	1,0000	1,0000	1,0000	angiotensin receptor activity
0001584	72	0	0	4	1,0000	1,0000	0,6567	rhodopsin-like receptor activity
0001570	1	0	0	0	1,0000	1,0000	1,0000	vasculogenesis
0001568	8	0	0	1	1,0000	1,0000	0,3973	blood vessel development
0001565	6	0	0	0	1,0000	1,0000	1,0000	phorbol ester receptor activity
0001558	11	0	0	0	1,0000	1,0000	1,0000	regulation of cell growth
0001525	8	0	0	1	1,0000	1,0000	0,3973	angiogenesis
0001516	1	0	0	0	1,0000	1,0000	1,0000	prostaglandin biosynthesis
0001509	1	0	0	0	1,0000	1,0000	1,0000	legumain activity
0001505	1	0	0	0	1,0000	1,0000	1,0000	regulation of neurotransmitter levels
0001503	2	0	0	0	1,0000	1,0000	1,0000	ossification
0001502	1	0	0	0	1,0000	1,0000	1,0000	cartilage condensation
0001501	12	0	0	1	1,0000	1,0000	0,5328	skeletal development
0006399	2	0	0	0	1,0000	1,0000	1,0000	tRNA metabolism
0006397	6	0	0	1	1,0000	1,0000	0,3157	mRNA processing
0006396	11	0	0	1	1,0000	1,0000	0,5020	RNA processing
0006383	2	0	0	0	1,0000	1,0000	1,0000	transcription from Pol III promoter
0006378	1	0	0	0	1,0000	1,0000	1,0000	mRNA polyadenylylation
0006370	1	0	0	0	1,0000	1,0000	1,0000	mRNA capping
0006368	2	0	0	0	1,0000	1,0000	1,0000	RNA elongation from Pol II promoter
0006367	10	0	0	1	1,0000	1,0000	0,4693	transcription initiation from Pol II promoter
0006366	95	0	0	3	1,0000	1,0000	0,9428	transcription from Pol II promoter
0006360	1	0	0	0	1,0000	1,0000	1,0000	transcription from Pol I promoter
0006359	2	0	0	0	1,0000	1,0000	1,0000	regulation of transcription from Pol III promoter
0006357	55	0	0	2	1,0000	1,0000	0,8642	regulation of transcription from Pol II promoter
0006356	1	0	0	0	1,0000	1,0000	1,0000	regulation of transcription from Pol I promoter
0006355	211	0	0	8	1,0000	1,0000	0,9641	regulation of transcription, DNA-dependent
0006354	3	0	0	0	1,0000	1,0000	1,0000	RNA elongation
0006352	13	0	0	1	1,0000	1,0000	0,5616	transcription initiation
0006351	215	0	0	8	1,0000	1,0000	0,9695	transcription, DNA-dependent
0006350	222	0	0	8	1,0000	1,0000	0,9773	transcription
0006334	2	0	0	0	1,0000	1,0000	1,0000	nucleosome assembly
0006333	4	0	0	0	1,0000	1,0000	1,0000	chromatin assembly or disassembly
0006325	6	0	0	0	1,0000	1,0000	1,0000	establishment and/or maintenance of chromatin architecture
0006323	6	0	0	0	1,0000	1,0000	1,0000	DNA packaging
0006313	1	0	0	0	1,0000	1,0000	1,0000	DNA transposition
0006312	1	0	0	0	1,0000	1,0000	1,0000	mitotic recombination
0006310	10	0	0	0	1,0000	1,0000	1,0000	DNA recombination
0006306	1	0	0	0	1,0000	1,0000	1,0000	DNA methylation
0006305	1	0	0	0	1,0000	1,0000	1,0000	DNA alkylation
0006304	1	0	0	0	1,0000	1,0000	1,0000	DNA modification
0006303	1	0	0	0	1,0000	1,0000	1,0000	double-strand break repair via nonhomologous end-joining
0006302	3	0	0	0	1,0000	1,0000	1,0000	double-strand break repair
0006301	2	0	0	0	1,0000	1,0000	1,0000	postreplication repair
0018276	1	0	0	0	1,0000	1,0000	1,0000	isopeptide cross-linking via N6-glycyl-L-lysine
0006298	2	0	0	0	1,0000	1,0000	1,0000	mismatch repair
0018262	1	0	0	0	1,0000	1,0000	1,0000	isopeptide cross-linking
0006289	4	0	0	1	1,0000	1,0000	0,2233	nucleotide-excision repair
0006284	1	0	0	0	1,0000	1,0000	1,0000	base-excision repair
0006283	1	0	0	0	1,0000	1,0000	1,0000	transcription-coupled nucleotide-excision repair
0006282	1	0	0	0	1,0000	1,0000	1,0000	regulation of DNA repair
0006281	22	0	0	1	1,0000	1,0000	0,7538	DNA repair
0006275	3	0	0	0	1,0000	1,0000	1,0000	regulation of DNA replication
0006271	2	0	0	0	1,0000	1,0000	1,0000	DNA strand elongation
0006270	2	0	0	0	1,0000	1,0000	1,0000	DNA replication initiation
0006265	2	0	0	0	1,0000	1,0000	1,0000	DNA topological change
0006261	10	0	0	0	1,0000	1,0000	1,0000	DNA-dependent DNA replication
0006260	16	0	0	0	1,0000	1,0000	1,0000	DNA replication
0006259	48	0	0	1	1,0000	1,0000	0,9548	DNA metabolism
0006241	1	0	0	0	1,0000	1,0000	1,0000	CTP biosynthesis
0018212	2	0	0	1	1,0000	1,0000	0,1186	peptidyl-tyrosine modification
0018205	1	0	0	0	1,0000	1,0000	1,0000	peptidyl-lysine modification
0018201	1	0	0	0	1,0000	1,0000	1,0000	peptidyl-glycine modification
0006228	1	0	0	0	1,0000	1,0000	1,0000	UTP biosynthesis
0006221	1	0	0	0	1,0000	1,0000	1,0000	pyrimidine nucleotide biosynthesis
0006220	1	0	0	0	1,0000	1,0000	1,0000	pyrimidine nucleotide metabolism
0018193	3	0	0	1	1,0000	1,0000	0,1726	peptidyl-amino acid modification
0006183	1	0	0	0	1,0000	1,0000	1,0000	GTP biosynthesis
0006182	3	0	0	0	1,0000	1,0000	1,0000	cGMP biosynthesis
0006171	1	0	0	0	1,0000	1,0000	1,0000	cAMP biosynthesis
0018149	1	0	0	0	1,0000	1,0000	1,0000	peptide cross-linking
0006164	2	0	0	0	1,0000	1,0000	1,0000	purine nucleotide biosynthesis
0006163	2	0	0	0	1,0000	1,0000	1,0000	purine nucleotide metabolism
0006139	271	0	0	11	1,0000	1,0000	0,9665	nucleobase, nucleoside, nucleotide and nucleic acid metabolism
0018108	2	0	0	1	1,0000	1,0000	0,1186	peptidyl-tyrosine phosphorylation
0006119	1	0	0	0	1,0000	1,0000	1,0000	oxidative phosphorylation
0006118	7	0	0	0	1,0000	1,0000	1,0000	electron transport
0006112	14	0	0	0	1,0000	1,0000	1,0000	energy reserve metabolism
0006111	1	0	0	0	1,0000	1,0000	1,0000	regulation of gluconeogenesis
0006109	1	0	0	0	1,0000	1,0000	1,0000	regulation of carbohydrate metabolism
0006096	2	0	0	1	1,0000	1,0000	0,1186	glycolysis
0006094	2	0	0	0	1,0000	1,0000	1,0000	gluconeogenesis
0006092	4	0	0	1	1,0000	1,0000	0,2233	main pathways of carbohydrate metabolism
0006091	25	0	0	1	1,0000	1,0000	0,7971	energy pathways
0006082	13	0	0	1	1,0000	1,0000	0,5616	organic acid metabolism
0006081	1	0	0	0	1,0000	1,0000	1,0000	aldehyde metabolism
0006073	13	0	0	0	1,0000	1,0000	1,0000	glucan metabolism
0006066	18	0	0	1	1,0000	1,0000	0,6817	alcohol metabolism
0006048	1	0	0	0	1,0000	1,0000	1,0000	UDP-N-acetylglucosamine biosynthesis
0006047	1	0	0	0	1,0000	1,0000	1,0000	UDP-N-acetylglucosamine metabolism
0006045	1	0	0	0	1,0000	1,0000	1,0000	N-acetylglucosamine biosynthesis
0006044	1	0	0	0	1,0000	1,0000	1,0000	N-acetylglucosamine metabolism
0006042	1	0	0	0	1,0000	1,0000	1,0000	glucosamine biosynthesis
0006041	1	0	0	0	1,0000	1,0000	1,0000	glucosamine metabolism
0006040	1	0	0	0	1,0000	1,0000	1,0000	amino sugar metabolism
0006022	1	0	0	0	1,0000	1,0000	1,0000	aminoglycan metabolism
0006007	2	0	0	1	1,0000	1,0000	0,1186	glucose catabolism
0006006	8	0	0	1	1,0000	1,0000	0,3973	glucose metabolism
0006004	1	0	0	0	1,0000	1,0000	1,0000	fucose metabolism
0009991	4	0	0	0	1,0000	1,0000	1,0000	response to extracellular stimulus
0006000	1	0	0	0	1,0000	1,0000	1,0000	fructose metabolism
0009987	673	0	0	40	1,0000	1,0000	0,6671	cellular process
0009986	1	0	0	0	1,0000	1,0000	1,0000	cell surface
0009975	3	0	0	0	1,0000	1,0000	1,0000	cyclase activity
0009968	1	0	0	0	1,0000	1,0000	1,0000	negative regulation of signal transduction
0009967	13	0	0	0	1,0000	1,0000	1,0000	positive regulation of signal transduction
0009966	18	0	0	1	1,0000	1,0000	0,6817	regulation of signal transduction
0009895	1	0	0	0	1,0000	1,0000	1,0000	negative regulation of catabolism
0009894	2	0	0	0	1,0000	1,0000	1,0000	regulation of catabolism
0009893	13	0	0	0	1,0000	1,0000	1,0000	positive regulation of metabolism
0009892	17	0	0	0	1,0000	1,0000	1,0000	negative regulation of metabolism
0009891	2	0	0	0	1,0000	1,0000	1,0000	positive regulation of biosynthesis
0009890	1	0	0	0	1,0000	1,0000	1,0000	negative regulation of biosynthesis
0009889	10	0	0	1	1,0000	1,0000	0,4693	regulation of biosynthesis
0009888	16	0	0	0	1,0000	1,0000	1,0000	histogenesis
0009887	113	0	0	8	1,0000	1,0000	0,3856	organogenesis
0009855	1	0	0	0	1,0000	1,0000	1,0000	determination of bilateral symmetry
0016986	1	0	0	0	1,0000	1,0000	1,0000	transcription initiation factor activity
0016984	1	0	0	0	1,0000	1,0000	1,0000	ribulose-bisphosphate carboxylase activity
0004999	1	0	0	0	1,0000	1,0000	1,0000	vasoactive intestinal polypeptide receptor activity
0004998	1	0	0	0	1,0000	1,0000	1,0000	transferrin receptor activity
0004996	1	0	0	0	1,0000	1,0000	1,0000	thyroid-stimulating hormone receptor activity
0004995	1	0	0	0	1,0000	1,0000	1,0000	tachykinin receptor activity
0004994	2	0	0	0	1,0000	1,0000	1,0000	somatostatin receptor activity
0004993	3	0	0	0	1,0000	1,0000	1,0000	serotonin receptor activity
0004991	2	0	0	0	1,0000	1,0000	1,0000	parathyroid hormone receptor activity
0004990	1	0	0	0	1,0000	1,0000	1,0000	oxytocin receptor activity
0004987	1	0	0	0	1,0000	1,0000	1,0000	kappa-opioid receptor activity
0004985	1	0	0	0	1,0000	1,0000	1,0000	opioid receptor activity
0004982	2	0	0	0	1,0000	1,0000	1,0000	N-formyl peptide receptor activity
0004981	1	0	0	0	1,0000	1,0000	1,0000	muscarinic acetylcholine receptor activity
0004980	1	0	0	0	1,0000	1,0000	1,0000	melanocyte stimulating hormone receptor activity
0004977	1	0	0	0	1,0000	1,0000	1,0000	melanocortin receptor activity
0004969	1	0	0	0	1,0000	1,0000	1,0000	histamine receptor activity
0004967	1	0	0	0	1,0000	1,0000	1,0000	glucagon receptor activity
0004964	1	0	0	0	1,0000	1,0000	1,0000	lutropin-choriogonadotropic hormone receptor activity
0004962	2	0	0	1	1,0000	1,0000	0,1186	endothelin receptor activity
0004961	1	0	0	0	1,0000	1,0000	1,0000	thromboxane A2 receptor activity
0004960	5	0	0	1	1,0000	1,0000	0,2709	thromboxane receptor activity
0004959	1	0	0	1	1,0000	1,0000	0,0611	prostaglandin I receptor activity
0004958	1	0	0	0	1,0000	1,0000	1,0000	prostaglandin F receptor activity
0004957	4	0	0	0	1,0000	1,0000	1,0000	prostaglandin E receptor activity
0004955	6	0	0	1	1,0000	1,0000	0,3157	prostaglandin receptor activity
0004954	7	0	0	1	1,0000	1,0000	0,3578	prostanoid receptor activity
0004953	7	0	0	1	1,0000	1,0000	0,3578	icosanoid receptor activity
0004952	2	0	0	0	1,0000	1,0000	1,0000	dopamine receptor activity
0004951	1	0	0	0	1,0000	1,0000	1,0000	cholecystokinin receptor activity
0004950	6	0	0	1	1,0000	1,0000	0,3157	chemokine receptor activity
