GO ID	Total	Under	Over	Change	P-Value (Under)	P-Value (Over)	P-Value (Changed)	Term
0018991	1	0	0	0	1.0000	1.0000	1.0000	oviposition
0018988	1	0	0	0	1.0000	1.0000	1.0000	molting cycle (sensu Protostomia and Nematoda)
0006998	1	0	0	0	1.0000	1.0000	1.0000	nuclear membrane organization and biogenesis
0006997	1	0	0	0	1.0000	1.0000	1.0000	nuclear organization and biogenesis
0006996	58	10	4	14	0.0659	0.5747	0.1052	organelle organization and biogenesis
0006995	1	0	0	0	1.0000	1.0000	1.0000	cellular response to nitrogen starvation
0006990	1	0	0	0	1.0000	1.0000	1.0000	unfolded protein response, positive regulation of target gene transcription
0046165	2	1	0	1	0.1962	1.0000	0.3144	alcohol biosynthesis
0046164	3	1	0	1	0.2794	1.0000	0.4326	alcohol catabolism
0006986	18	3	0	3	0.2826	1.0000	0.6224	response to unfolded protein
0006984	5	1	0	1	0.4212	1.0000	0.6115	ER-nuclear signaling pathway
0006983	2	0	0	0	1.0000	1.0000	1.0000	ER overload response
0018958	4	1	0	1	0.3542	1.0000	0.5304	phenol metabolism
0006979	7	1	0	1	0.5353	1.0000	0.7343	response to oxidative stress
0006978	1	0	0	0	1.0000	1.0000	1.0000	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator
0006975	1	0	0	0	1.0000	1.0000	1.0000	DNA damage induced protein phosphorylation
0006974	36	10	3	13	0.0023	0.4543	0.0043	response to DNA damage stimulus
0006972	1	0	0	0	1.0000	1.0000	1.0000	hyperosmotic response
0006970	4	0	1	1	1.0000	0.2476	0.5304	response to osmotic stress
0046149	1	0	0	0	1.0000	1.0000	1.0000	pigment catabolism
0046148	1	0	0	0	1.0000	1.0000	1.0000	pigment biosynthesis
0006968	44	4	3	7	0.6860	0.5939	0.6558	cellular defense response
0006966	1	0	0	0	1.0000	1.0000	1.0000	antifungal humoral response (sensu Protostomia)
0006965	1	0	0	0	1.0000	1.0000	1.0000	anti-Gram-positive bacterial polypeptide induction
0006963	3	0	0	0	1.0000	1.0000	1.0000	antibacterial polypeptide induction
0006961	1	0	0	0	1.0000	1.0000	1.0000	antibacterial humoral response (sensu Protostomia)
0006960	2	0	0	0	1.0000	1.0000	1.0000	antimicrobial humoral response (sensu Protostomia)
0006959	59	9	5	14	0.1446	0.3799	0.1178	humoral immune response
0006958	6	0	0	0	1.0000	1.0000	1.0000	complement activation, classical pathway
0006957	3	0	1	1	1.0000	0.1921	0.4326	complement activation, alternative pathway
0006956	14	2	1	3	0.4336	0.6327	0.4424	complement activation
0006955	260	39	18	57	0.0032	0.5301	0.0120	immune response
0006954	101	14	9	23	0.1450	0.2468	0.0786	inflammatory response
0006953	7	1	1	2	0.5353	0.3927	0.3450	acute-phase response
0006952	281	40	19	59	0.0080	0.5795	0.0278	defense response
0006950	268	43	17	60	0.0003	0.7001	0.0055	response to stress
0046128	1	0	0	0	1.0000	1.0000	1.0000	purine ribonucleoside metabolism
0006944	4	0	1	1	1.0000	0.2476	0.5304	membrane fusion
0006941	1	0	0	0	1.0000	1.0000	1.0000	striated muscle contraction
0006937	2	1	0	1	0.1962	1.0000	0.3144	regulation of muscle contraction
0006936	5	3	0	3	0.0092	1.0000	0.0382	muscle contraction
0006935	71	13	7	20	0.0238	0.2056	0.0113	chemotaxis
0006930	1	0	0	0	1.0000	1.0000	1.0000	substrate-bound cell migration, cell extension
0010189	1	0	0	0	1.0000	1.0000	1.0000	vitamin E biosynthesis
0010185	4	0	0	0	1.0000	1.0000	1.0000	regulation of cellular defense response
0006929	1	0	0	0	1.0000	1.0000	1.0000	substrate-bound cell migration
0010181	2	0	0	0	1.0000	1.0000	1.0000	FMN binding
0006928	106	13	6	19	0.2919	0.7577	0.4608	cell motility
0006927	5	0	0	0	1.0000	1.0000	1.0000	transformed cell apoptosis
0006926	1	0	0	0	1.0000	1.0000	1.0000	virus-infected cell apoptosis
0006925	2	0	0	0	1.0000	1.0000	1.0000	inflammatory cell apoptosis
0006924	2	0	0	0	1.0000	1.0000	1.0000	activated T cell apoptosis
0006921	2	0	0	0	1.0000	1.0000	1.0000	disassembly of cell structures during apoptosis
0010176	1	0	0	0	1.0000	1.0000	1.0000	homogentisate phytyltransferase activity
0006919	11	0	0	0	1.0000	1.0000	1.0000	caspase activation
0006917	53	6	1	7	0.4739	0.9793	0.8363	induction of apoptosis
0006916	41	2	3	5	0.9388	0.5441	0.8622	anti-apoptosis
0006915	168	23	7	30	0.0781	0.9617	0.4385	apoptosis
0006913	16	1	0	1	0.8281	1.0000	0.9524	nucleocytoplasmic transport
0006911	3	1	1	2	0.2794	0.1921	0.0782	phagocytosis, engulfment
0006910	1	1	0	1	0.1034	1.0000	0.1719	phagocytosis, recognition
0006909	5	1	1	2	0.4212	0.2994	0.2061	phagocytosis
0006906	2	0	0	0	1.0000	1.0000	1.0000	vesicle fusion
0006904	1	0	0	0	1.0000	1.0000	1.0000	vesicle docking during exocytosis
0046073	1	0	0	0	1.0000	1.0000	1.0000	dTMP metabolism
0006898	1	1	0	1	0.1034	1.0000	0.1719	receptor mediated endocytosis
0006897	18	4	2	6	0.1059	0.3531	0.0721	endocytosis
0006888	1	0	0	0	1.0000	1.0000	1.0000	ER to Golgi vesicle-mediated transport
0006887	7	1	1	2	0.5353	0.3927	0.3450	exocytosis
0006886	27	6	1	7	0.0512	0.8572	0.1662	intracellular protein transport
0006885	1	0	0	0	1.0000	1.0000	1.0000	regulation of pH
0006883	1	0	0	0	1.0000	1.0000	1.0000	sodium ion homeostasis
0006882	1	0	0	0	1.0000	1.0000	1.0000	zinc ion homeostasis
0046058	2	1	0	1	0.1962	1.0000	0.3144	cAMP metabolism
0006879	1	0	1	1	1.0000	0.0686	0.1719	iron ion homeostasis
0006878	1	0	0	0	1.0000	1.0000	1.0000	copper ion homeostasis
0006875	16	3	2	5	0.2242	0.3010	0.1238	metal ion homeostasis
0006874	13	3	1	4	0.1428	0.6053	0.1705	calcium ion homeostasis
0006873	17	3	2	5	0.2531	0.3272	0.1521	cell ion homeostasis
0006869	4	0	1	1	1.0000	0.2476	0.5304	lipid transport
0006865	4	0	0	0	1.0000	1.0000	1.0000	amino acid transport
0046034	2	0	0	0	1.0000	1.0000	1.0000	ATP metabolism
0006858	1	0	0	0	1.0000	1.0000	1.0000	extracellular transport
0006857	2	1	0	1	0.1962	1.0000	0.3144	oligopeptide transport
0046022	3	1	0	1	0.2794	1.0000	0.4326	positive regulation of transcription from RNA polymerase II promoter, mitotic
0046021	4	1	0	1	0.3542	1.0000	0.5304	regulation of transcription from RNA polymerase II promoter, mitotic
0010092	1	0	0	0	1.0000	1.0000	1.0000	specification of organ identity
0010090	2	0	0	0	1.0000	1.0000	1.0000	trichome morphogenesis (sensu Magnoliophyta)
0046007	1	0	0	0	1.0000	1.0000	1.0000	negative regulation of activated T cell proliferation
0046006	7	0	1	1	1.0000	0.3927	0.7343	regulation of activated T cell proliferation
0010084	1	0	1	1	1.0000	0.0686	0.1719	specification of organ axis polarity
0006826	1	0	1	1	1.0000	0.0686	0.1719	iron ion transport
0006820	21	0	0	0	1.0000	1.0000	1.0000	anion transport
0006818	1	0	0	0	1.0000	1.0000	1.0000	hydrogen transport
0006817	21	0	0	0	1.0000	1.0000	1.0000	phosphate transport
0006816	4	0	0	0	1.0000	1.0000	1.0000	calcium ion transport
0006814	2	0	0	0	1.0000	1.0000	1.0000	sodium ion transport
0006812	8	0	1	1	1.0000	0.4347	0.7803	cation transport
0006811	29	0	1	1	1.0000	0.8766	0.9962	ion transport
0006810	124	10	5	15	0.8548	0.9454	0.9637	transport
0006809	5	0	1	1	1.0000	0.2994	0.6115	nitric oxide biosynthesis
0006807	42	4	3	7	0.6487	0.5611	0.6034	nitrogen compound metabolism
0006801	4	0	0	0	1.0000	1.0000	1.0000	superoxide metabolism
0006800	9	1	0	1	0.6272	1.0000	0.8184	oxygen and reactive oxygen species metabolism
0010054	1	0	0	0	1.0000	1.0000	1.0000	trichoblast differentiation
0010053	2	0	0	0	1.0000	1.0000	1.0000	root epidermal cell differentiation
0010038	2	0	0	0	1.0000	1.0000	1.0000	response to metal ion
0010035	3	0	0	0	1.0000	1.0000	1.0000	response to inorganic substance
0010033	4	0	1	1	1.0000	0.2476	0.5304	response to organic substance
0010026	2	0	0	0	1.0000	1.0000	1.0000	trichome differentiation (sensu Magnoliophyta)
0010016	2	0	0	0	1.0000	1.0000	1.0000	shoot morphogenesis
0010015	2	0	0	0	1.0000	1.0000	1.0000	root morphogenesis
0010008	2	0	0	0	1.0000	1.0000	1.0000	endosome membrane
0010004	3	1	0	1	0.2794	1.0000	0.4326	gastrulation (sensu Insecta)
0010002	6	0	0	0	1.0000	1.0000	1.0000	cardioblast differentiation
0010001	3	0	1	1	1.0000	0.1921	0.4326	glial cell differentiation
0001974	1	0	0	0	1.0000	1.0000	1.0000	blood vessel remodeling
0001968	1	0	0	0	1.0000	1.0000	1.0000	fibronectin binding
0001963	1	1	0	1	0.1034	1.0000	0.1719	synaptic transmission, dopaminergic
0001960	1	1	0	1	0.1034	1.0000	0.1719	negative regulation of cytokine and chemokine mediated signaling pathway
0001959	1	1	0	1	0.1034	1.0000	0.1719	regulation of cytokine and chemokine mediated signaling pathway
0001955	1	0	0	0	1.0000	1.0000	1.0000	blood vessel maturation
0001953	1	0	0	0	1.0000	1.0000	1.0000	negative regulation of cell-matrix adhesion
0001952	1	0	0	0	1.0000	1.0000	1.0000	regulation of cell-matrix adhesion
0001948	1	0	1	1	1.0000	0.0686	0.1719	glycoprotein binding
0001947	2	0	0	0	1.0000	1.0000	1.0000	heart looping
0001946	1	0	0	0	1.0000	1.0000	1.0000	lymphangiogenesis
0001945	1	0	0	0	1.0000	1.0000	1.0000	lymph vessel development
0001944	49	2	1	3	0.9714	0.9721	0.9949	vasculature development
0001943	3	0	0	0	1.0000	1.0000	1.0000	hair follicle maturation
0001942	3	0	0	0	1.0000	1.0000	1.0000	hair follicle development
0001940	1	1	0	1	0.1034	1.0000	0.1719	male pronucleus
0001939	1	1	0	1	0.1034	1.0000	0.1719	female pronucleus
0001938	1	0	0	0	1.0000	1.0000	1.0000	positive regulation of endothelial cell proliferation
0001936	1	0	0	0	1.0000	1.0000	1.0000	regulation of endothelial cell proliferation
0001935	1	0	0	0	1.0000	1.0000	1.0000	endothelial cell proliferation
0001934	14	0	1	1	1.0000	0.6327	0.9302	positive regulation of protein amino acid phosphorylation
0001933	2	0	1	1	1.0000	0.1325	0.3144	negative regulation of protein amino acid phosphorylation
0001932	20	1	2	3	0.8899	0.4039	0.6962	regulation of protein amino acid phosphorylation
0001931	2	0	0	0	1.0000	1.0000	1.0000	uropod
0001916	2	0	0	0	1.0000	1.0000	1.0000	positive regulation of T cell mediated cytotoxicity
0001915	1	1	0	1	0.1034	1.0000	0.1719	negative regulation of T cell mediated cytotoxicity
0001914	3	1	0	1	0.2794	1.0000	0.4326	regulation of T cell mediated cytotoxicity
0001913	3	1	0	1	0.2794	1.0000	0.4326	T cell mediated cytotoxicity
0001912	3	0	0	0	1.0000	1.0000	1.0000	positive regulation of immune cell mediated cytotoxicity
0001911	1	1	0	1	0.1034	1.0000	0.1719	negative regulation of immune cell mediated cytotoxicity
0001910	4	1	0	1	0.3542	1.0000	0.5304	regulation of immune cell mediated cytotoxicity
0001909	6	2	0	2	0.1204	1.0000	0.2758	immune cell mediated cytotoxicity
0001907	1	0	0	0	1.0000	1.0000	1.0000	killing of host cells
0001906	7	2	0	2	0.1576	1.0000	0.3450	cell killing
0006796	130	8	9	17	0.9738	0.5460	0.9325	phosphate metabolism
0006793	130	8	9	17	0.9738	0.5460	0.9325	phosphorus metabolism
0006790	2	0	0	0	1.0000	1.0000	1.0000	sulfur metabolism
0006788	2	0	0	0	1.0000	1.0000	1.0000	heme oxidation
0006787	3	0	0	0	1.0000	1.0000	1.0000	porphyrin catabolism
0006778	3	0	0	0	1.0000	1.0000	1.0000	porphyrin metabolism
0006776	1	0	0	0	1.0000	1.0000	1.0000	vitamin A metabolism
0006775	3	0	0	0	1.0000	1.0000	1.0000	fat-soluble vitamin metabolism
0006769	1	0	0	0	1.0000	1.0000	1.0000	nicotinamide metabolism
0006767	1	0	0	0	1.0000	1.0000	1.0000	water-soluble vitamin metabolism
0006766	4	0	0	0	1.0000	1.0000	1.0000	vitamin metabolism
0006754	1	0	0	0	1.0000	1.0000	1.0000	ATP biosynthesis
0006753	1	0	0	0	1.0000	1.0000	1.0000	nucleoside phosphate metabolism
0006752	1	0	0	0	1.0000	1.0000	1.0000	group transfer coenzyme metabolism
0006749	1	0	0	0	1.0000	1.0000	1.0000	glutathione metabolism
0006740	1	0	0	0	1.0000	1.0000	1.0000	NADPH regeneration
0006739	1	0	0	0	1.0000	1.0000	1.0000	NADP metabolism
0006733	1	0	0	0	1.0000	1.0000	1.0000	oxidoreduction coenzyme metabolism
0006732	3	0	0	0	1.0000	1.0000	1.0000	coenzyme metabolism
0006725	9	2	0	2	0.2365	1.0000	0.4755	aromatic compound metabolism
0006721	1	0	0	0	1.0000	1.0000	1.0000	terpenoid metabolism
0006720	1	0	0	0	1.0000	1.0000	1.0000	isoprenoid metabolism
0006700	1	0	0	0	1.0000	1.0000	1.0000	C21-steroid hormone biosynthesis
0001897	1	0	0	0	1.0000	1.0000	1.0000	cytolysis of host cells
0001894	11	0	2	2	1.0000	0.1708	0.5891	tissue homeostasis
0001892	1	0	0	0	1.0000	1.0000	1.0000	embryonic placenta development
0001891	1	0	0	0	1.0000	1.0000	1.0000	phagocytic cup
0001890	3	0	0	0	1.0000	1.0000	1.0000	placenta development
0001889	4	0	0	0	1.0000	1.0000	1.0000	liver development
0001886	2	0	0	0	1.0000	1.0000	1.0000	endothelial cell morphogenesis
0001885	2	0	0	0	1.0000	1.0000	1.0000	endothelial cell development
0001880	1	0	0	0	1.0000	1.0000	1.0000	Mullerian duct regression
0001871	25	2	3	5	0.7504	0.2422	0.4347	pattern binding
0001867	1	0	0	0	1.0000	1.0000	1.0000	complement activation, lectin pathway
0001866	1	0	0	0	1.0000	1.0000	1.0000	NK T cell proliferation
0001865	1	0	0	0	1.0000	1.0000	1.0000	NK T cell differentiation
0001856	1	0	0	0	1.0000	1.0000	1.0000	complement component C5a binding
0001848	3	0	0	0	1.0000	1.0000	1.0000	complement binding
0001847	1	0	0	0	1.0000	1.0000	1.0000	opsonin receptor activity
0001846	2	0	0	0	1.0000	1.0000	1.0000	opsonin binding
0001844	1	0	0	0	1.0000	1.0000	1.0000	protein insertion into mitochondrial membrane during induction of apoptosis
0001843	2	0	0	0	1.0000	1.0000	1.0000	neural tube closure
0001841	4	0	0	0	1.0000	1.0000	1.0000	neural tube formation
0001839	4	0	0	0	1.0000	1.0000	1.0000	neural plate morphogenesis
0001838	4	0	0	0	1.0000	1.0000	1.0000	embryonic epithelial tube formation
0001837	3	1	0	1	0.2794	1.0000	0.4326	epithelial to mesenchymal transition
0001836	2	0	0	0	1.0000	1.0000	1.0000	release of cytochrome c from mitochondria
0001822	7	1	0	1	0.5353	1.0000	0.7343	kidney development
0001820	2	1	0	1	0.1962	1.0000	0.3144	serotonin secretion
0001819	20	2	3	5	0.6301	0.1521	0.2504	positive regulation of cytokine production
0001818	10	1	1	2	0.6661	0.5102	0.5347	negative regulation of cytokine production
0001817	34	3	4	7	0.7021	0.1989	0.3649	regulation of cytokine production
0001816	46	4	5	9	0.7205	0.2014	0.3919	cytokine production
0001812	1	1	0	1	0.1034	1.0000	0.1719	positive regulation of type I hypersensitivity
0001811	1	0	0	0	1.0000	1.0000	1.0000	negative regulation of type I hypersensitivity
0001810	2	1	0	1	0.1962	1.0000	0.3144	regulation of type I hypersensitivity
0001808	1	0	0	0	1.0000	1.0000	1.0000	negative regulation of type IV hypersensitivity
0001807	1	0	0	0	1.0000	1.0000	1.0000	regulation of type IV hypersensitivity
0001806	1	0	0	0	1.0000	1.0000	1.0000	type IV hypersensitivity
0001805	1	1	0	1	0.1034	1.0000	0.1719	positive regulation of type III hypersensitivity
0001803	1	1	0	1	0.1034	1.0000	0.1719	regulation of type III hypersensitivity
0001802	1	1	0	1	0.1034	1.0000	0.1719	type III hypersensitivity
0006696	1	0	0	0	1.0000	1.0000	1.0000	ergosterol biosynthesis
0006694	4	0	0	0	1.0000	1.0000	1.0000	steroid biosynthesis
0006693	2	1	0	1	0.1962	1.0000	0.3144	prostaglandin metabolism
0006692	2	1	0	1	0.1962	1.0000	0.3144	prostanoid metabolism
0006691	5	2	0	2	0.0860	1.0000	0.2061	leukotriene metabolism
0006690	8	3	0	3	0.0408	1.0000	0.1440	icosanoid metabolism
0006689	1	0	0	0	1.0000	1.0000	1.0000	ganglioside catabolism
0006687	2	0	0	0	1.0000	1.0000	1.0000	glycosphingolipid metabolism
0006672	2	0	0	0	1.0000	1.0000	1.0000	ceramide metabolism
0006665	4	0	0	0	1.0000	1.0000	1.0000	sphingolipid metabolism
0006664	2	0	0	0	1.0000	1.0000	1.0000	glycolipid metabolism
0006663	1	0	0	0	1.0000	1.0000	1.0000	platelet activating factor biosynthesis
0006661	1	0	0	0	1.0000	1.0000	1.0000	phosphatidylinositol biosynthesis
0006653	1	0	0	0	1.0000	1.0000	1.0000	lecithin metabolism
0006650	4	0	0	0	1.0000	1.0000	1.0000	glycerophospholipid metabolism
0006644	11	0	0	0	1.0000	1.0000	1.0000	phospholipid metabolism
0006643	14	0	0	0	1.0000	1.0000	1.0000	membrane lipid metabolism
0006633	7	3	0	3	0.0275	1.0000	0.1025	fatty acid biosynthesis
0006631	13	3	1	4	0.1428	0.6053	0.1705	fatty acid metabolism
0006629	49	3	2	5	0.9002	0.8653	0.9448	lipid metabolism
0006626	2	2	0	2	0.0106	1.0000	0.0294	protein targeting to mitochondrion
0006621	1	0	0	0	1.0000	1.0000	1.0000	protein retention in ER
0006611	2	0	0	0	1.0000	1.0000	1.0000	protein export from nucleus
0006607	1	0	0	0	1.0000	1.0000	1.0000	NLS-bearing substrate import into nucleus
0006606	12	1	0	1	0.7323	1.0000	0.8976	protein import into nucleus
0006605	19	3	1	4	0.3124	0.7442	0.4177	protein targeting
0001798	2	1	0	1	0.1962	1.0000	0.3144	positive regulation of type IIa hypersensitivity
0001796	2	1	0	1	0.1962	1.0000	0.3144	regulation of type IIa hypersensitivity
0001794	2	1	0	1	0.1962	1.0000	0.3144	type IIa hypersensitivity
0001788	1	1	0	1	0.1034	1.0000	0.1719	antibody-dependent cellular cytotoxicity
0001785	1	0	1	1	1.0000	0.0686	0.1719	prostaglandin J receptor activity
0001784	4	2	0	2	0.0552	1.0000	0.1389	phosphotyrosine binding
0001782	4	0	0	0	1.0000	1.0000	1.0000	B cell homeostasis
0001781	2	0	1	1	1.0000	0.1325	0.3144	neutrophil apoptosis
0001780	2	0	1	1	1.0000	0.1325	0.3144	neutrophil homeostasis
0001779	3	0	1	1	1.0000	0.1921	0.4326	natural killer cell differentiation
0001776	10	0	2	2	1.0000	0.1459	0.5347	immune cell homeostasis
0001775	87	10	4	14	0.4107	0.8678	0.6602	cell activation
0001773	4	0	0	0	1.0000	1.0000	1.0000	dendritic cell activation
0001772	11	3	1	4	0.0957	0.5442	0.1035	immunological synapse
0001766	1	0	0	0	1.0000	1.0000	1.0000	lipid raft polarization
0001764	8	1	1	2	0.5837	0.4347	0.4121	neuron migration
0001763	17	3	0	3	0.2531	1.0000	0.5812	morphogenesis of a branching structure
0001759	1	0	0	0	1.0000	1.0000	1.0000	induction of an organ
0001757	1	0	0	0	1.0000	1.0000	1.0000	somite specification
0001756	5	1	0	1	0.4212	1.0000	0.6115	somitogenesis
0001755	7	0	0	0	1.0000	1.0000	1.0000	neural crest cell migration
0001754	10	2	1	3	0.2768	0.5102	0.2389	eye photoreceptor cell differentiation
0001752	5	0	1	1	1.0000	0.2994	0.6115	eye photoreceptor fate commitment (sensu Endopterygota)
0001751	8	1	1	2	0.5837	0.4347	0.4121	eye photoreceptor cell differentiation (sensu Endopterygota)
0001750	1	0	0	0	1.0000	1.0000	1.0000	photoreceptor outer segment
0001747	6	0	0	0	1.0000	1.0000	1.0000	eye development (sensu Mammalia)
0001745	10	2	1	3	0.2768	0.5102	0.2389	compound eye morphogenesis (sensu Endopterygota)
0001742	1	0	0	0	1.0000	1.0000	1.0000	oenocyte differentiation
0001738	7	2	1	3	0.1576	0.3927	0.1025	morphogenesis of a polarized epithelium
0001737	1	1	0	1	0.1034	1.0000	0.1719	establishment of wing hair orientation
0001736	4	2	1	3	0.0552	0.2476	0.0175	establishment of planar polarity
0001727	8	0	1	1	1.0000	0.4347	0.7803	lipid kinase activity
0001726	3	0	0	0	1.0000	1.0000	1.0000	ruffle
0001725	4	0	0	0	1.0000	1.0000	1.0000	stress fiber
0001715	1	0	0	0	1.0000	1.0000	1.0000	ectodermal cell fate specification
0001712	1	0	0	0	1.0000	1.0000	1.0000	ectodermal cell fate commitment
0001710	2	0	0	0	1.0000	1.0000	1.0000	mesodermal cell fate commitment
0001709	12	0	0	0	1.0000	1.0000	1.0000	cell fate determination
0001708	4	0	0	0	1.0000	1.0000	1.0000	cell fate specification
0001707	5	0	0	0	1.0000	1.0000	1.0000	mesoderm formation
0001704	5	0	0	0	1.0000	1.0000	1.0000	formation of primary germ layer
0001703	3	1	0	1	0.2794	1.0000	0.4326	gastrulation (sensu Protostomia)
0001702	1	0	0	0	1.0000	1.0000	1.0000	gastrulation (sensu Deuterostomia)
0001701	8	0	0	0	1.0000	1.0000	1.0000	embryonic development (sensu Mammalia)
0001700	12	1	2	3	0.7323	0.1963	0.3411	embryonic development (sensu Insecta)
0006598	1	0	0	0	1.0000	1.0000	1.0000	polyamine catabolism
0006595	1	0	0	0	1.0000	1.0000	1.0000	polyamine metabolism
0006586	2	1	0	1	0.1962	1.0000	0.3144	indolalkylamine metabolism
0006585	1	1	0	1	0.1034	1.0000	0.1719	dopamine biosynthesis from tyrosine
0006584	4	1	0	1	0.3542	1.0000	0.5304	catecholamine metabolism
0006576	7	2	0	2	0.1576	1.0000	0.3450	biogenic amine metabolism
0006575	9	2	0	2	0.2365	1.0000	0.4755	amino acid derivative metabolism
0006570	1	1	0	1	0.1034	1.0000	0.1719	tyrosine metabolism
0006568	2	1	0	1	0.1962	1.0000	0.3144	tryptophan metabolism
0006555	1	0	0	0	1.0000	1.0000	1.0000	methionine metabolism
0006521	20	1	2	3	0.8899	0.4039	0.6962	regulation of amino acid metabolism
0006520	28	4	2	6	0.3268	0.5848	0.3466	amino acid metabolism
0006519	34	4	2	6	0.4743	0.6924	0.5447	amino acid and derivative metabolism
0006515	1	0	0	0	1.0000	1.0000	1.0000	misfolded or incompletely synthesized protein catabolism
0006513	1	1	0	1	0.1034	1.0000	0.1719	protein monoubiquitination
0006512	30	2	1	3	0.8358	0.8854	0.9131	ubiquitin cycle
0006511	9	1	0	1	0.6272	1.0000	0.8184	ubiquitin-dependent protein catabolism
0006509	1	0	0	0	1.0000	1.0000	1.0000	membrane protein ectodomain proteolysis
0006508	80	8	7	15	0.6010	0.3040	0.3983	proteolysis
0006505	1	0	0	0	1.0000	1.0000	1.0000	GPI anchor metabolism
0051969	2	0	0	0	1.0000	1.0000	1.0000	regulation of transmission of nerve impulse
0001678	3	0	0	0	1.0000	1.0000	1.0000	cell glucose homeostasis
0001675	1	0	0	0	1.0000	1.0000	1.0000	acrosome formation
0001667	2	1	0	1	0.1962	1.0000	0.3144	ameboidal cell migration
0001666	9	1	0	1	0.6272	1.0000	0.8184	response to hypoxia
0001664	26	5	6	11	0.1213	0.0063	0.0020	G-protein-coupled receptor binding
0001660	2	1	0	1	0.1962	1.0000	0.3144	fever
0001659	3	2	0	2	0.0296	1.0000	0.0782	thermoregulation
0001658	4	1	0	1	0.3542	1.0000	0.5304	ureteric bud branching
0001657	6	1	0	1	0.4814	1.0000	0.6787	ureteric bud development
0001656	6	1	0	1	0.4814	1.0000	0.6787	metanephros development
0001655	9	1	0	1	0.6272	1.0000	0.8184	urogenital system development
0001654	24	3	1	4	0.4594	0.8222	0.6137	eye development
0001653	21	4	0	4	0.1635	1.0000	0.5004	peptide receptor activity
0001649	4	0	0	0	1.0000	1.0000	1.0000	osteoblast differentiation
0001637	17	3	0	3	0.2531	1.0000	0.5812	G-protein chemoattractant receptor activity
0001614	7	2	0	2	0.1576	1.0000	0.3450	purinergic nucleotide receptor activity
0001608	7	2	0	2	0.1576	1.0000	0.3450	nucleotide receptor activity, G-protein coupled
0006490	1	0	0	0	1.0000	1.0000	1.0000	oligosaccharide-lipid intermediate assembly
0006488	1	0	0	0	1.0000	1.0000	1.0000	dolichol-linked oligosaccharide biosynthesis
0006487	1	0	0	0	1.0000	1.0000	1.0000	protein amino acid N-linked glycosylation
0006486	3	0	0	0	1.0000	1.0000	1.0000	protein amino acid glycosylation
