GO ID	Total	Under	Over	Change	P-Value (Under)	P-Value (Over)	P-Value (Changed)	Term
15065	1	0	0	0	1	1	1	uridine nucleotide receptor activity
15056	1	0	0	0	1	1	1	corticotrophin-releasing factor receptor activity
15054	1	0	0	0	1	1	1	gastrin receptor activity
15049	1	1	0	1	0.0352	1	0.0352	methane monooxygenase activity
15038	1	0	0	0	1	1	1	glutathione disulfide oxidoreductase activity
15037	1	0	0	0	1	1	1	peptide disulfide oxidoreductase activity
15036	10	1	0	1	0.3016	1	0.3016	disulfide oxidoreductase activity
15035	2	1	0	1	0.0692	1	0.0692	protein disulfide oxidoreductase activity
15031	190	7	0	7	0.5082	1	0.5082	protein transport
15030	2	0	0	0	1	1	1	Cajal body
15027	1	0	0	0	1	1	1	"coreceptor, soluble ligand activity"
15026	11	0	0	0	1	1	1	coreceptor activity
15020	7	0	0	0	1	1	1	glucuronosyltransferase activity
15018	1	0	0	0	1	1	1	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity
15016	1	0	0	0	1	1	1	[heparan sulfate]-glucosamine N-sulfotransferase activity
15012	4	0	0	0	1	1	1	heparan sulfate proteoglycan biosynthesis
18994	1	0	0	0	1	1	1	polar granule
15002	10	1	0	1	0.3016	1	0.3016	heme-copper terminal oxidase activity
18992	1	0	0	0	1	1	1	germ-line sex determination
18987	1	0	0	0	1	1	1	osmoregulation
6999	2	1	0	1	0.0692	1	0.0692	nuclear pore organization and biogenesis
6997	73	3	0	3	0.4783	1	0.4783	nuclear organization and biogenesis
6996	222	9	0	9	0.3808	1	0.3808	organelle organization and biogenesis
6995	1	0	0	0	1	1	1	cellular response to nitrogen starvation
6992	1	0	0	0	1	1	1	"sterol depletion response, sterol regulatory element binding-protein cleavage"
6991	2	0	0	0	1	1	1	response to sterol depletion
6990	1	0	0	0	1	1	1	"unfolded protein response, positive regulation of target gene transcription"
46165	13	1	0	1	0.3731	1	0.3731	alcohol biosynthesis
46164	27	0	0	0	1	1	1	alcohol catabolism
6986	27	2	0	2	0.2457	1	0.2457	response to unfolded protein
6984	2	0	0	0	1	1	1	ER-nuclear signaling pathway
6982	1	0	0	0	1	1	1	response to lipid hydroperoxide
18958	7	1	0	1	0.2221	1	0.2221	phenol metabolism
46158	1	0	0	0	1	1	1	ocellus pigment metabolism
46152	1	0	0	0	1	1	1	ommochrome metabolism
6979	26	1	0	1	0.6076	1	0.6076	response to oxidative stress
6978	1	1	0	1	0.0352	1	0.0352	"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator"
6977	1	0	0	0	1	1	1	"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"
6974	93	3	0	3	0.6436	1	0.6436	response to DNA damage stimulus
6972	2	0	0	0	1	1	1	hyperosmotic response
6971	1	0	0	0	1	1	1	hypotonic response
6970	5	0	0	0	1	1	1	response to osmotic stress
46149	1	0	0	0	1	1	1	pigment catabolism
46148	10	3	0	3	0.0043	1	0.0043	pigment biosynthesis
46146	4	0	0	0	1	1	1	tetrahydrobiopterin metabolism
6968	42	1	0	1	0.7801	1	0.7801	cellular defense response
6966	2	0	0	0	1	1	1	antifungal humoral response (sensu Protostomia)
6965	1	0	0	0	1	1	1	anti-Gram-positive bacterial polypeptide induction
6963	1	0	0	0	1	1	1	antibacterial polypeptide induction
6961	1	0	0	0	1	1	1	antibacterial humoral response (sensu Protostomia)
6960	3	0	0	0	1	1	1	antimicrobial humoral response (sensu Protostomia)
46139	3	0	0	0	1	1	1	coenzyme and prosthetic group catabolism
46138	15	1	0	1	0.4166	1	0.4166	coenzyme and prosthetic group biosynthesis
6959	73	2	0	2	0.7356	1	0.7356	humoral immune response
6958	10	0	0	0	1	1	1	"complement activation, classical pathway"
6957	5	1	0	1	0.1642	1	0.1642	"complement activation, alternative pathway"
6956	15	1	0	1	0.4166	1	0.4166	complement activation
6955	282	10	0	10	0.5404	1	0.5404	immune response
6954	69	1	0	1	0.9178	1	0.9178	inflammatory response
6953	9	0	0	0	1	1	1	acute-phase response
6952	316	13	0	13	0.3191	1	0.3191	defense response
6950	394	11	0	11	0.8359	1	0.8359	response to stress
46128	4	1	0	1	0.1337	1	0.1337	purine ribonucleoside metabolism
46125	2	0	0	0	1	1	1	pyrimidine deoxyribonucleoside metabolism
6944	14	0	0	0	1	1	1	membrane fusion
6942	2	0	0	0	1	1	1	regulation of striated muscle contraction
6941	10	0	0	0	1	1	1	striated muscle contraction
6940	2	0	0	0	1	1	1	regulation of smooth muscle contraction
46112	5	1	0	1	0.1642	1	0.1642	nucleobase biosynthesis
6939	7	0	0	0	1	1	1	smooth muscle contraction
6937	9	0	0	0	1	1	1	regulation of muscle contraction
6936	55	1	0	1	0.8629	1	0.8629	muscle contraction
6935	40	0	0	0	1	1	1	chemotaxis
6932	1	0	0	0	1	1	1	"substrate-bound cell migration, cell contraction"
6930	1	0	0	0	1	1	1	"substrate-bound cell migration, cell extension"
6929	3	0	0	0	1	1	1	substrate-bound cell migration
10181	2	0	0	0	1	1	1	FMN binding
6928	158	4	0	4	0.8168	1	0.8168	cell motility
6927	1	0	0	0	1	1	1	"programmed cell death, transformed cells"
6923	1	0	0	0	1	1	1	cleavage of cytoskeletal proteins
6922	1	0	0	0	1	1	1	cleavage of lamin
6921	8	0	0	0	1	1	1	disassembly of cell structures
6919	15	0	0	0	1	1	1	caspase activation
6917	57	4	0	4	0.1395	1	0.1395	induction of apoptosis
6916	55	3	0	3	0.3058	1	0.3058	anti-apoptosis
6915	178	10	0	10	0.0945	1	0.0945	apoptosis
6914	3	0	0	0	1	1	1	autophagy
6913	38	2	0	2	0.3894	1	0.3894	nucleocytoplasmic transport
6911	4	0	0	0	1	1	1	"phagocytosis, engulfment"
6910	2	0	0	0	1	1	1	"phagocytosis, recognition"
10166	1	0	0	0	1	1	1	wax metabolism
10165	1	0	0	0	1	1	1	response to X-ray
6909	14	1	0	1	0.3952	1	0.3952	phagocytosis
10161	1	0	0	0	1	1	1	red light signaling pathway
6907	1	0	0	0	1	1	1	pinocytosis
6906	3	0	0	0	1	1	1	vesicle fusion
6904	4	0	0	0	1	1	1	vesicle docking during exocytosis
6903	4	0	0	0	1	1	1	vesicle targeting
10159	1	0	0	0	1	1	1	specification of organ position
10152	1	0	0	0	1	1	1	pollen maturation
10150	1	0	0	0	1	1	1	leaf senescence
10149	1	0	0	0	1	1	1	senescence (sensu Magnoliophyta)
10119	1	0	0	0	1	1	1	regulation of stomatal movement
10118	1	0	0	0	1	1	1	stomatal movement
46085	1	0	0	0	1	1	1	adenosine metabolism
46083	1	0	0	0	1	1	1	adenine metabolism
46080	1	0	0	0	1	1	1	dUTP metabolism
46075	1	0	0	0	1	1	1	dTTP metabolism
46073	1	0	0	0	1	1	1	dTMP metabolism
46070	1	0	0	0	1	1	1	dGTP metabolism
6898	14	0	0	0	1	1	1	receptor mediated endocytosis
6897	71	3	0	3	0.4599	1	0.4599	endocytosis
6896	2	0	0	0	1	1	1	Golgi to vacuole transport
6895	4	0	0	0	1	1	1	Golgi to endosome transport
6894	3	0	0	0	1	1	1	Golgi to secretory vesicle transport
6892	12	0	0	0	1	1	1	post-Golgi transport
6891	10	1	0	1	0.3016	1	0.3016	intra-Golgi transport
6890	2	1	0	1	0.0692	1	0.0692	"retrograde transport, Golgi to ER"
46068	3	0	0	0	1	1	1	cGMP metabolism
6888	13	1	0	1	0.3731	1	0.3731	ER to Golgi transport
6887	24	0	0	0	1	1	1	exocytosis
6886	167	6	0	6	0.5411	1	0.5411	intracellular protein transport
6885	4	1	0	1	0.1337	1	0.1337	regulation of pH
6884	3	1	0	1	0.102	1	0.102	regulation of cell volume
6883	1	0	0	0	1	1	1	sodium ion homeostasis
6882	1	0	0	0	1	1	1	zinc ion homeostasis
6880	2	0	0	0	1	1	1	intracellular iron ion storage
46058	8	0	0	0	1	1	1	cAMP metabolism
46051	1	0	0	0	1	1	1	UTP metabolism
6879	9	0	0	0	1	1	1	iron ion homeostasis
6878	5	0	0	0	1	1	1	copper ion homeostasis
6875	32	1	0	1	0.6841	1	0.6841	metal ion homeostasis
6874	15	1	0	1	0.4166	1	0.4166	calcium ion homeostasis
6873	41	2	0	2	0.4268	1	0.4268	cell ion homeostasis
6869	30	0	0	0	1	1	1	lipid transport
46040	3	0	0	0	1	1	1	IMP metabolism
6865	16	0	0	0	1	1	1	amino acid transport
6863	1	0	0	0	1	1	1	purine transport
6862	2	0	0	0	1	1	1	nucleotide transport
46039	2	0	0	0	1	1	1	GTP metabolism
46037	2	0	0	0	1	1	1	GMP metabolism
46036	1	0	0	0	1	1	1	CTP metabolism
46034	8	0	0	0	1	1	1	ATP metabolism
46033	1	0	0	0	1	1	1	AMP metabolism
46030	1	0	0	0	1	1	1	inositol trisphosphate phosphatase activity
6857	3	0	0	0	1	1	1	oligopeptide transport
6851	1	0	0	0	1	1	1	mitochondrial calcium ion transport
46022	1	0	0	0	1	1	1	"positive regulation of transcription from Pol II promoter, mitotic"
46021	1	0	0	0	1	1	1	"regulation of transcription from Pol II promoter, mitotic"
6848	1	0	0	0	1	1	1	pyruvate transport
46019	1	0	0	0	1	1	1	regulation of transcription from Pol II promoter by pheromones
46015	1	0	0	0	1	1	1	regulation of transcription by glucose
46012	1	0	0	0	1	1	1	positive regulation of oskar mRNA translation
10092	2	0	0	0	1	1	1	specification of organ identity
46011	1	0	0	0	1	1	1	regulation of oskar mRNA translation
6839	11	1	0	1	0.3263	1	0.3263	mitochondrial transport
10090	1	0	0	0	1	1	1	trichome morphogenesis (sensu Magnoliophyta)
6836	8	0	0	0	1	1	1	neurotransmitter transport
6835	3	0	0	0	1	1	1	dicarboxylic acid transport
6833	7	0	0	0	1	1	1	water transport
46006	2	0	0	0	1	1	1	regulation of activated T-cell proliferation
6829	2	0	0	0	1	1	1	zinc ion transport
6828	1	0	0	0	1	1	1	manganese ion transport
6827	2	0	0	0	1	1	1	high affinity iron ion transport
6826	9	0	0	0	1	1	1	iron ion transport
6825	1	0	0	0	1	1	1	copper ion transport
6824	3	0	0	0	1	1	1	cobalt ion transport
6821	23	2	0	2	0.1933	1	0.1933	chloride transport
6820	76	3	0	3	0.5054	1	0.5054	anion transport
6818	23	1	0	1	0.5628	1	0.5628	hydrogen transport
6817	27	0	0	0	1	1	1	phosphate transport
6816	29	1	0	1	0.648	1	0.648	calcium ion transport
6814	32	3	0	3	0.101	1	0.101	sodium ion transport
6813	54	2	0	2	0.5733	1	0.5733	potassium ion transport
6812	137	6	0	6	0.3521	1	0.3521	cation transport
6811	234	9	0	9	0.4428	1	0.4428	ion transport
6810	671	18	0	18	0.9265	1	0.9265	transport
6809	9	1	0	1	0.2761	1	0.2761	nitric oxide biosynthesis
6808	1	0	0	0	1	1	1	regulation of nitrogen utilization
6807	24	2	0	2	0.2063	1	0.2063	nitrogen metabolism
6805	15	0	0	0	1	1	1	xenobiotic metabolism
6801	5	0	0	0	1	1	1	superoxide metabolism
6800	32	1	0	1	0.6841	1	0.6841	oxygen and reactive oxygen species metabolism
10053	1	0	0	0	1	1	1	root epidermal cell differentiation
10044	1	0	0	0	1	1	1	response to aluminum ion
10038	2	0	0	0	1	1	1	response to metal ion
10035	3	0	0	0	1	1	1	response to inorganic substance
10033	2	0	0	0	1	1	1	response to organic substance
10026	1	0	0	0	1	1	1	trichome differentiation (sensu Magnoliophyta)
10025	1	0	0	0	1	1	1	wax biosynthesis
10017	1	0	0	0	1	1	1	red or far red light signaling pathway
10016	3	0	0	0	1	1	1	shoot morphogenesis
10015	2	0	0	0	1	1	1	root morphogenesis
10008	1	0	0	0	1	1	1	endosome membrane
10005	1	0	0	0	1	1	1	cortical microtubule (sensu Viridiplantae)
10003	3	0	0	0	1	1	1	gastrulation (sensu Mammalia)
10002	2	0	0	0	1	1	1	cardioblast differentiation
10001	2	0	0	0	1	1	1	glial cell differentiation
6796	277	11	0	11	0.3845	1	0.3845	phosphate metabolism
6793	277	11	0	11	0.3845	1	0.3845	phosphorus metabolism
6791	1	0	0	0	1	1	1	sulfur utilization
6790	25	0	0	0	1	1	1	sulfur metabolism
6787	1	0	0	0	1	1	1	porphyrin catabolism
6783	3	1	0	1	0.102	1	0.102	heme biosynthesis
6779	3	1	0	1	0.102	1	0.102	porphyrin biosynthesis
6778	5	1	0	1	0.1642	1	0.1642	porphyrin metabolism
6777	1	0	0	0	1	1	1	Mo-molybdopterin cofactor biosynthesis
6776	6	0	0	0	1	1	1	vitamin A metabolism
6775	9	0	0	0	1	1	1	fat-soluble vitamin metabolism
6769	8	0	0	0	1	1	1	nicotinamide metabolism
6768	3	0	0	0	1	1	1	biotin metabolism
6767	14	0	0	0	1	1	1	water-soluble vitamin metabolism
6766	25	0	0	0	1	1	1	vitamin metabolism
6760	6	0	0	0	1	1	1	folic acid and derivative metabolism
6754	7	0	0	0	1	1	1	ATP biosynthesis
6753	7	0	0	0	1	1	1	nucleoside phosphate metabolism
6752	14	0	0	0	1	1	1	group transfer coenzyme metabolism
6750	2	0	0	0	1	1	1	glutathione biosynthesis
6749	5	0	0	0	1	1	1	glutathione metabolism
6744	1	0	0	0	1	1	1	ubiquinone biosynthesis
6743	1	0	0	0	1	1	1	ubiquinone metabolism
6742	1	0	0	0	1	1	1	NADPH catabolism
6740	7	0	0	0	1	1	1	NADPH regeneration
6739	8	0	0	0	1	1	1	NADPH metabolism
6733	9	0	0	0	1	1	1	oxidoreduction coenzyme metabolism
6732	40	0	0	0	1	1	1	coenzyme metabolism
6731	46	2	0	2	0.4864	1	0.4864	coenzyme and prosthetic group metabolism
6730	17	1	0	1	0.4572	1	0.4572	one-carbon compound metabolism
6729	4	0	0	0	1	1	1	tetrahydrobiopterin biosynthesis
6727	1	0	0	0	1	1	1	ommochrome biosynthesis
6726	2	0	0	0	1	1	1	eye pigment biosynthesis
6725	45	3	0	3	0.2101	1	0.2101	aromatic compound metabolism
6720	10	1	0	1	0.3016	1	0.3016	isoprenoid metabolism
6707	1	1	0	1	0.0352	1	0.0352	cholesterol catabolism
6706	2	1	0	1	0.0692	1	0.0692	steroid catabolism
6703	1	0	0	0	1	1	1	estrogen biosynthesis
6701	1	0	0	0	1	1	1	progesterone biosynthesis
6700	5	0	0	0	1	1	1	C21-steroid hormone biosynthesis
1879	1	0	0	0	1	1	1	detection of yeast
1878	2	0	0	0	1	1	1	response to yeast
1875	1	0	0	0	1	1	1	lipopolysaccharide receptor activity
1874	1	0	0	0	1	1	1	zymosan receptor activity
1873	1	0	0	0	1	1	1	polysaccharide receptor activity
1872	2	0	0	0	1	1	1	zymosan binding
1871	41	2	0	2	0.4268	1	0.4268	pattern binding
1866	1	0	0	0	1	1	1	NK T-cell proliferation
1864	1	0	0	0	1	1	1	pentraxin binding
1856	1	0	0	0	1	1	1	complement component C5a binding
1848	2	0	0	0	1	1	1	complement binding
1847	2	0	0	0	1	1	1	opsonin receptor activity
1846	3	0	0	0	1	1	1	opsonin binding
1844	1	0	0	0	1	1	1	insertion of proteins into mitochondrial membranes during the induction of apoptosis
1843	1	0	0	0	1	1	1	neural tube closure
1841	2	0	0	0	1	1	1	neural tube formation
1839	2	0	0	0	1	1	1	neural plate morphogenesis
1838	2	0	0	0	1	1	1	embryonic epithelial tube formation
1837	1	0	0	0	1	1	1	epithelial to mesenchymal transition
1836	2	0	0	0	1	1	1	release of cytochrome c from mitochondria
1833	1	0	0	0	1	1	1	inner cell mass cell proliferation
1832	1	0	0	0	1	1	1	blastocyst growth
1824	1	0	0	0	1	1	1	blastocyst development
1822	8	0	0	0	1	1	1	kidney development
1820	1	0	0	0	1	1	1	serotonin secretion
1819	10	0	0	0	1	1	1	positive regulation of cytokine production
1818	4	0	0	0	1	1	1	negative regulation of cytokine production
1817	16	0	0	0	1	1	1	regulation of cytokine production
1816	22	1	0	1	0.5467	1	0.5467	cytokine production
1812	1	0	0	0	1	1	1	positive regulation of type I hypersensitivity
1810	1	0	0	0	1	1	1	regulation of type I hypersensitivity
1805	1	0	0	0	1	1	1	positive regulation of type III hypersensitivity
1803	1	0	0	0	1	1	1	regulation of type III hypersensitivity
1802	1	0	0	0	1	1	1	type III hypersensitivity
18676	1	0	0	0	1	1	1	(S)-limonene 7-monooxygenase activity
6699	2	0	0	0	1	1	1	bile acid biosynthesis
6696	3	1	0	1	0.102	1	0.102	ergosterol biosynthesis
6695	11	0	0	0	1	1	1	cholesterol biosynthesis
6694	29	2	0	2	0.2722	1	0.2722	steroid biosynthesis
6693	2	0	0	0	1	1	1	prostaglandin metabolism
6692	2	0	0	0	1	1	1	prostanoid metabolism
6691	6	0	0	0	1	1	1	leukotriene metabolism
6690	8	0	0	0	1	1	1	icosanoid metabolism
6689	1	0	0	0	1	1	1	ganglioside catabolism
6688	4	1	0	1	0.1337	1	0.1337	glycosphingolipid biosynthesis
6687	10	1	0	1	0.3016	1	0.3016	glycosphingolipid metabolism
6683	1	0	0	0	1	1	1	galactosylceramide catabolism
6681	1	0	0	0	1	1	1	galactosylceramide metabolism
6677	1	0	0	0	1	1	1	glycosylceramide metabolism
6672	5	1	0	1	0.1642	1	0.1642	ceramide metabolism
6665	15	2	0	2	0.0959	1	0.0959	sphingolipid metabolism
6664	11	1	0	1	0.3263	1	0.3263	glycolipid metabolism
6663	1	0	0	0	1	1	1	platelet activating factor biosynthesis
6662	9	3	0	3	0.0031	1	0.0031	glycerol ether metabolism
6658	1	0	0	0	1	1	1	phosphatidylserine metabolism
6657	1	0	0	0	1	1	1	CDP-choline pathway
6656	2	0	0	0	1	1	1	phosphatidylcholine biosynthesis
6655	1	0	0	0	1	1	1	phosphatidylglycerol biosynthesis
6654	2	0	0	0	1	1	1	phosphatidic acid biosynthesis
6651	1	0	0	0	1	1	1	diacylglycerol biosynthesis
6650	12	0	0	0	1	1	1	glycerophospholipid metabolism
6644	23	0	0	0	1	1	1	phospholipid metabolism
6643	39	2	0	2	0.402	1	0.402	membrane lipid metabolism
6641	6	3	0	3	0.0008	1	0.0008	triacylglycerol metabolism
6639	8	3	0	3	0.0021	1	0.0021	acylglycerol metabolism
6638	8	3	0	3	0.0021	1	0.0021	neutral lipid metabolism
6637	4	0	0	0	1	1	1	acyl-CoA metabolism
6636	2	0	0	0	1	1	1	fatty acid desaturation
6635	10	0	0	0	1	1	1	fatty acid beta-oxidation
6633	16	0	0	0	1	1	1	fatty acid biosynthesis
6631	49	2	0	2	0.5202	1	0.5202	fatty acid metabolism
6629	188	10	0	10	0.1237	1	0.1237	lipid metabolism
6627	2	0	0	0	1	1	1	mitochondrial processing
6626	9	0	0	0	1	1	1	protein-mitochondrial targeting
6625	2	0	0	0	1	1	1	protein-peroxisome targeting
6623	3	0	0	0	1	1	1	protein-vacuolar targeting
6622	1	0	0	0	1	1	1	protein-lysosome targeting
6621	2	0	0	0	1	1	1	protein-ER retention
6620	2	0	0	0	1	1	1	posttranslational membrane targeting
6616	2	0	0	0	1	1	1	"SRP-dependent cotranslational membrane targeting, translocation"
6614	6	0	0	0	1	1	1	SRP-dependent cotranslational membrane targeting
6613	8	0	0	0	1	1	1	cotranslational membrane targeting
6612	12	0	0	0	1	1	1	protein-membrane targeting
6611	5	0	0	0	1	1	1	protein-nucleus export
6610	3	0	0	0	1	1	1	ribosomal protein-nucleus import
6609	1	0	0	0	1	1	1	mRNA-binding (hnRNP) protein-nucleus import
6608	2	0	0	0	1	1	1	snRNP protein-nucleus import
6607	7	0	0	0	1	1	1	NLS-bearing substrate-nucleus import
6606	22	1	0	1	0.5467	1	0.5467	protein-nucleus import
6605	81	1	0	1	0.947	1	0.947	protein targeting
6603	2	0	0	0	1	1	1	phosphocreatine metabolism
6601	1	0	0	0	1	1	1	creatine biosynthesis
6600	1	0	0	0	1	1	1	creatine metabolism
1798	1	0	0	0	1	1	1	positive regulation of type IIa hypersensitivity
1796	1	0	0	0	1	1	1	regulation of type IIa hypersensitivity
1794	1	0	0	0	1	1	1	type IIa hypersensitivity
1786	2	0	0	0	1	1	1	phosphatidylserine binding
1782	2	1	0	1	0.0692	1	0.0692	B-cell homeostasis
1778	2	0	0	0	1	1	1	plasma membrane repair
1776	3	1	0	1	0.102	1	0.102	immune cell homeostasis
1775	39	2	0	2	0.402	1	0.402	cell activation
1773	1	0	0	0	1	1	1	dendritic cell activation
1772	5	1	0	1	0.1642	1	0.1642	immunological synapse
1764	5	0	0	0	1	1	1	neuronal migration
1763	7	0	0	0	1	1	1	branching morphogenesis
1762	1	0	0	0	1	1	1	beta-alanine transport
1761	1	0	0	0	1	1	1	beta-alanine transporter activity
1759	2	0	0	0	1	1	1	induction of an organ
1757	2	0	0	0	1	1	1	somite specification
1756	10	1	0	1	0.3016	1	0.3016	somitogenesis
1755	1	0	0	0	1	1	1	neural crest cell migration
1754	9	0	0	0	1	1	1	eye photoreceptor cell differentiation
1751	2	0	0	0	1	1	1	eye photoreceptor differentiation (sensu Drosophila)
1747	5	1	0	1	0.1642	1	0.1642	eye morphogenesis (sensu Mammalia)
1745	3	0	0	0	1	1	1	compound eye morphogenesis (sensu Drosophila)
1740	2	0	0	0	1	1	1	Barr body
1739	2	0	0	0	1	1	1	sex chromatin
1738	5	0	0	0	1	1	1	morphogenesis of a polarized epithelium
1737	1	0	0	0	1	1	1	establishment of wing hair orientation
1736	4	0	0	0	1	1	1	establishment of planar polarity
1730	1	0	0	0	1	1	1	2'-5'-oligoadenylate synthetase activity
1727	10	0	0	0	1	1	1	lipid kinase activity
1726	4	0	0	0	1	1	1	ruffles
1725	1	0	0	0	1	1	1	stress fiber
1719	5	0	0	0	1	1	1	inhibition of caspase activation
1710	2	1	0	1	0.0692	1	0.0692	mesoderm cell fate commitment
1709	9	0	0	0	1	1	1	cell fate determination
1708	6	1	0	1	0.1937	1	0.1937	cell fate specification
1707	8	2	0	2	0.03	1	0.03	mesoderm formation
1706	1	0	0	0	1	1	1	endoderm formation
1704	9	2	0	2	0.0377	1	0.0377	formation of primary germ layer
1702	5	0	0	0	1	1	1	gastrulation (sensu Deuterostomia)
1701	11	1	0	1	0.3263	1	0.3263	embryonic development (sensu Mammalia)
1700	2	0	0	0	1	1	1	embryonic development (sensu Insecta)
6599	3	0	0	0	1	1	1	phosphagen metabolism
6598	1	0	0	0	1	1	1	polyamine catabolism
6596	1	0	0	0	1	1	1	polyamine biosynthesis
6595	4	0	0	0	1	1	1	polyamine metabolism
6592	1	0	0	0	1	1	1	ornithine biosynthesis
6591	1	0	0	0	1	1	1	ornithine metabolism
6590	3	0	0	0	1	1	1	thyroid hormone generation
6587	1	1	0	1	0.0352	1	0.0352	serotonin biosynthesis from tryptophan
6586	3	1	0	1	0.102	1	0.102	indolalkylamine metabolism
6585	1	1	0	1	0.0352	1	0.0352	dopamine biosynthesis from tyrosine
6584	7	1	0	1	0.2221	1	0.2221	catecholamine metabolism
6583	4	1	0	1	0.1337	1	0.1337	melanin biosynthesis from tyrosine
6582	5	2	0	2	0.0115	1	0.0115	melanin metabolism
6576	20	1	0	1	0.5128	1	0.5128	biogenic amine metabolism
6575	28	1	0	1	0.635	1	0.635	amino acid derivative metabolism
6573	2	1	0	1	0.0692	1	0.0692	valine metabolism
6572	2	0	0	0	1	1	1	tyrosine catabolism
6570	7	2	0	2	0.023	1	0.023	tyrosine metabolism
6569	1	0	0	0	1	1	1	tryptophan catabolism
6568	2	1	0	1	0.0692	1	0.0692	tryptophan metabolism
6565	1	0	0	0	1	1	1	L-serine catabolism
6564	3	0	0	0	1	1	1	L-serine biosynthesis
6563	5	0	0	0	1	1	1	L-serine metabolism
6560	1	0	0	0	1	1	1	proline metabolism
6559	5	0	0	0	1	1	1	L-phenylalanine catabolism
6558	6	0	0	0	1	1	1	L-phenylalanine metabolism
6556	1	0	0	0	1	1	1	S-adenosylmethionine biosynthesis
6555	5	0	0	0	1	1	1	methionine metabolism
6552	1	0	0	0	1	1	1	leucine catabolism
6551	1	0	0	0	1	1	1	leucine metabolism
6548	3	1	0	1	0.102	1	0.102	histidine catabolism
6547	3	1	0	1	0.102	1	0.102	histidine metabolism
6546	1	0	0	0	1	1	1	glycine catabolism
